word,Vision,Motor,Socialness,Emotion,Emotion_abs+1,Time,Space
早,1.633333333,1.366666667,1.1,0.566666667,1.566666667,6.1,1.133333333
织,2.4,3.8,1.333333333,0.266666667,1.266666667,1.2,1.6
输,1.633333333,2.266666667,3.1,-2.366666667,3.366666667,1.1,1.466666667
半夜,2.566666667,1.633333333,1.033333333,-0.5,1.5,6.333333333,1.366666667
科长,3.5,2.1,5.5,0.166666667,1.166666667,1.066666667,1.266666667
和善,2.133333333,1.9,2.466666667,2.966666667,3.966666667,1.033333333,1.2
寺庙,5.866666667,3.566666667,4.166666667,0.5,1.5,1.166666667,6.2
再次,1.3,1.166666667,1.366666667,-0.166666667,1.166666667,4.6,1.066666667
请假,2.366666667,2.533333333,5.8,0.2,1.2,3.7,1.366666667
续签,2.166666667,1.766666667,4.5,0.733333333,1.733333333,3.366666667,1.333333333
显示,1.566666667,1.633333333,1.533333333,0.233333333,1.233333333,1.533333333,1.4
美发店,5.466666667,3.333333333,4.666666667,0.333333333,1.333333333,1.2,6.066666667
片,1.666666667,1.5,1.033333333,-0.033333333,1.033333333,1.033333333,1.566666667
涂,2.033333333,3.266666667,1.433333333,0,1,1.1,1.833333333
电,2.566666667,2.6,1.266666667,-0.066666667,1.066666667,1.066666667,1.3
饭后,2.066666667,1.833333333,1.9,0.433333333,1.433333333,4.5,1.233333333
升,1.566666667,2.033333333,1.333333333,0.7,1.7,1.5,3.666666667
陪,1.766666667,2.033333333,4.566666667,1.1,2.1,1.966666667,1.633333333
越来越,1.2,1.033333333,1.366666667,0.2,1.2,2.8,1.033333333
树丛,5.133333333,2.833333333,1.2,-0.033333333,1.033333333,1.066666667,5.1
又,1.133333333,1.066666667,1.2,-0.166666667,1.166666667,2.433333333,1.166666667
询问,2.233333333,3.166666667,5.9,0.133333333,1.133333333,1.233333333,1.333333333
各种,1.366666667,1.266666667,1.3,0.033333333,1.033333333,1.033333333,1.133333333
还,1.2,1.233333333,2.666666667,-0.033333333,1.033333333,1.633333333,1.466666667
货,2.8,1.933333333,1.5,0.2,1.2,1.133333333,1.466666667
食物,4.266666667,3.166666667,1.333333333,1.4,2.4,1.2,1.533333333
回应,1.7,1.966666667,5.033333333,0.766666667,1.766666667,1.8,1.366666667
一阵,1.166666667,1.333333333,1.133333333,-0.1,1.1,5.333333333,1.166666667
东西,2.266666667,1.8,1.233333333,0.033333333,1.033333333,1.3,1.8
许久,1.366666667,1.233333333,1.133333333,-0.466666667,1.466666667,6.333333333,1.1
以上,1.2,1.266666667,1.233333333,0.033333333,1.033333333,1.466666667,1.8
还是,1.233333333,1,1.1,-0.133333333,1.133333333,1.733333333,1.033333333
物品,2.7,1.666666667,1.133333333,0.066666667,1.066666667,1.033333333,1.6
果园,5.133333333,3,1.733333333,1.033333333,2.033333333,1.066666667,6.233333333
越发,1.233333333,1.1,1.233333333,-0.2,1.2,2.133333333,1.066666667
建议,1.766666667,1.8,4.933333333,0.766666667,1.766666667,1.366666667,1.2
门窗,5.733333333,3.866666667,1.133333333,0,1,1.1,4.5
出来,1.433333333,2.066666667,1.766666667,0.166666667,1.166666667,1.8,3.666666667
闷热,2.1,2.633333333,1.066666667,-2.233333333,3.233333333,1.566666667,1.3
电池,6,3.233333333,1.1,0.066666667,1.066666667,1.5,1.4
不足,1.233333333,1.333333333,1.1,-1.933333333,2.933333333,1.166666667,1.1
浇水,3.6,5.4,1.2,0.466666667,1.466666667,1.4,2.1
视线,1.566666667,2.033333333,1.466666667,0.033333333,1.033333333,1.1,2.1
非常,1.266666667,1.1,1.333333333,0.266666667,1.266666667,1.066666667,1.033333333
外面,1.666666667,1.966666667,1.466666667,0.166666667,1.166666667,1.4,4.7
预定,1.566666667,1.9,3.8,0.3,1.3,3.566666667,1.3
急忙,1.566666667,2.333333333,1.4,-1.433333333,2.433333333,4.2,1.2
孩子,4.066666667,2.866666667,4.466666667,0.833333333,1.833333333,1.3,1.2
嗓子,3.4,3.566666667,1.1,0.133333333,1.133333333,1.066666667,1.266666667
开车,4.1,5.866666667,1.866666667,0.333333333,1.333333333,1.733333333,4.366666667
门,4.666666667,3.7,1.166666667,0.066666667,1.066666667,1.066666667,4.266666667
小米粥,6.4,2.933333333,1.1,0.3,1.3,1.066666667,1.233333333
讥讽,2.233333333,2.8,4.966666667,-3.666666667,4.666666667,1.066666667,1.233333333
准备,1.233333333,1.4,1.666666667,0.433333333,1.433333333,2.333333333,1.133333333
科幻,2.333333333,1.8,1.566666667,0.666666667,1.666666667,1.133333333,1.633333333
厨具,5.5,3.2,1.133333333,0.1,1.1,1.1,2.266666667
不停,1.3,1.333333333,1.133333333,-0.133333333,1.133333333,3.933333333,1.2
强烈,1.3,1.433333333,1.133333333,0.2,1.2,1.266666667,1.066666667
请,1.5,1.933333333,2.9,1.033333333,2.033333333,1.1,1.333333333
路过,1.8,2.3,2.433333333,0.033333333,1.033333333,2.033333333,4.066666667
演讲,4.1,4.566666667,6.033333333,0.8,1.8,2.3,1.933333333
摔,2.5,4.766666667,1.4,-2.166666667,3.166666667,1.366666667,2.7
边,1.366666667,1.333333333,1.133333333,-0.066666667,1.066666667,1.133333333,2.666666667
体质,1.533333333,1.3,1.066666667,-0.1,1.1,1.066666667,1.133333333
电闸,5.5,3.166666667,1.1,-0.233333333,1.233333333,1.3,1.866666667
约定,1.8,1.966666667,5.933333333,1.3,2.3,3.833333333,1.166666667
棋路,2.866666667,2.066666667,2.666666667,0.066666667,1.066666667,1.133333333,2.266666667
等,1.333333333,1.766666667,2.866666667,-0.666666667,1.666666667,4.6,1.6
女友,3.4,2.566666667,5.733333333,2.533333333,3.533333333,1.166666667,1.2
煤气灶,6.233333333,3.766666667,1.2,-0.233333333,1.233333333,1.3,2.433333333
交给,1.5,2.3,4.166666667,0.133333333,1.133333333,1.666666667,1.8
只好,1.2,1.066666667,1.266666667,-0.833333333,1.833333333,1.3,1
饭,4.033333333,2.666666667,1.566666667,0.866666667,1.866666667,1.833333333,1.4
姨夫,3.433333333,1.766666667,5.366666667,0.366666667,1.366666667,1,1.2
沙发,6.333333333,3.933333333,1.466666667,0.266666667,1.266666667,1.066666667,3.633333333
龙头,3.366666667,2.666666667,1.4,0.566666667,1.566666667,1.1,1.733333333
相亲,3.233333333,3.2,6.433333333,0.466666667,1.466666667,1.933333333,1.766666667
辣,2.333333333,4.2,1.066666667,-0.133333333,1.133333333,1.1,1.166666667
老化,2.1,1.533333333,1.233333333,-1.733333333,2.733333333,4.266666667,1.166666667
味道,1.533333333,2.066666667,1.133333333,0.366666667,1.366666667,1.066666667,1.266666667
输进,1.533333333,1.666666667,2.3,-0.3,1.3,1.5,2.7
跟,1.466666667,1.7,3.133333333,-0.033333333,1.033333333,1.5,2.566666667
深山,4.5,2.066666667,1.166666667,-0.666666667,1.666666667,1,6.133333333
太,1.266666667,1.1,1.233333333,0.133333333,1.133333333,1.133333333,1.066666667
诵读,3.266666667,4.3,2.1,0.666666667,1.666666667,1.733333333,1.466666667
避雨,3.3,4.4,1.766666667,-0.166666667,1.166666667,1.766666667,3.233333333
睡着,3.066666667,4.366666667,1.1,0.8,1.8,2.933333333,1.433333333
三点,2.2,1.9,1.033333333,-0.133333333,1.133333333,6.833333333,1.266666667
枯萎,3.666666667,3.066666667,1.133333333,-2.9,3.9,3.366666667,1.466666667
因此,1.233333333,1.033333333,1.2,0.066666667,1.066666667,1.233333333,1.1
下班,2.366666667,2.8,4.4,1.866666667,2.866666667,5.233333333,2.266666667
玩,2.033333333,2.733333333,2.8,3.233333333,4.233333333,1.733333333,1.9
群里,2.6,1.466666667,6.166666667,0.133333333,1.133333333,1.033333333,1.7
承诺,1.733333333,2.366666667,5.333333333,1.766666667,2.766666667,1.9,1.233333333
学到,1.633333333,1.533333333,3.366666667,1.366666667,2.366666667,1.566666667,1.1
这样,1.133333333,1.066666667,1.166666667,0,1,1.1,1.033333333
关上,2.2,3.2,1.4,0,1,1.666666667,2.933333333
窗外,3.7,2.9,1.3,0.366666667,1.366666667,1.166666667,5.266666667
课程,3.233333333,1.866666667,3.466666667,0.2,1.2,1.9,1.3
抹布,6.066666667,4.333333333,1.166666667,-0.366666667,1.366666667,1,1.466666667
桌子,6.3,4.1,1.233333333,0,1,1.1,3.166666667
坚决,1.4,1.533333333,1.5,1.166666667,2.166666667,1.333333333,1.133333333
骑车,4.433333333,5.8,1.566666667,0.3,1.3,1.433333333,3.933333333
新,1.5,1.366666667,1.133333333,1.666666667,2.666666667,3.466666667,1.066666667
几,1.233333333,1.1,1.166666667,0,1,1.3,1.133333333
对着,1.4,1.433333333,1.933333333,-0.066666667,1.066666667,1.2,2.766666667
走到,1.733333333,2,1.566666667,0.033333333,1.033333333,1.733333333,4.366666667
喝,2.666666667,4.466666667,1.166666667,0.3,1.3,1.3,1.6
去,1.533333333,1.766666667,1.433333333,0.066666667,1.066666667,1.766666667,3.433333333
留学生,3.533333333,2.433333333,4.333333333,-0.066666667,1.066666667,1.6,1.766666667
眼睛,5.4,5.1,1.166666667,0.366666667,1.366666667,1.066666667,1.366666667
厕所,5.533333333,3.966666667,1.866666667,-0.8,1.8,1.1,6.2
多次,1.366666667,1.166666667,1.466666667,0.133333333,1.133333333,4.466666667,1.1
到处,1.466666667,1.366666667,1.633333333,0.066666667,1.066666667,1.4,3.766666667
给,1.566666667,1.866666667,3.266666667,0.466666667,1.466666667,1.133333333,1.5
吵醒,2.5,3.8,4.6,-2.9,3.9,1.966666667,1.266666667
摸,2.366666667,4.366666667,2.566666667,0.566666667,1.566666667,1.266666667,2.266666667
借给,1.8,2,5.4,-0.3,1.3,1.566666667,1.633333333
难看,1.8,1.9,1.666666667,-2.833333333,3.833333333,1.033333333,1.1
报考,2.533333333,2.166666667,4.333333333,0.333333333,1.333333333,1.7,1.466666667
不能,1.233333333,1.233333333,1.166666667,-1.666666667,2.666666667,1.1,1.033333333
嘲笑,2.366666667,4.2,5.566666667,-3.566666667,4.566666667,1.133333333,1.233333333
会员,2.866666667,1.8,4.866666667,0.5,1.5,1.366666667,1.3
漏水,3.6,3.4,1.033333333,-2.233333333,3.233333333,1.466666667,2.233333333
看望,2.166666667,2.4,5.3,1.133333333,2.133333333,1.8,2.366666667
好几,1.333333333,1.066666667,1.3,-0.1,1.1,1.966666667,1.1
家长,3.433333333,2.2,5.533333333,0.233333333,1.233333333,1.133333333,1.166666667
脸色,2.766666667,2.166666667,2.133333333,-1,2,1.1,1.166666667
奇怪,1.233333333,1.5,1.533333333,-1.1,2.1,1.033333333,1.1
镜子,6,4.4,1.133333333,0,1,1.066666667,2.433333333
清理,2.266666667,2.866666667,1.3,0.433333333,1.433333333,1.4,1.9
消息,1.766666667,1.633333333,3.666666667,0.066666667,1.066666667,1.933333333,1.133333333
哭泣,3.766666667,5.9,1.866666667,-3.7,4.7,1.566666667,1.466666667
本,2.433333333,1.566666667,1.133333333,0.066666667,1.066666667,1.133333333,1.2
查看,1.766666667,1.866666667,1.8,0.233333333,1.233333333,1.433333333,1.333333333
推荐,1.733333333,2.233333333,3.766666667,1.333333333,2.333333333,1.133333333,1.3
部,1.5,1.2,2,0.133333333,1.133333333,1.033333333,1.2
最新,1.5,1.266666667,1.666666667,1.733333333,2.733333333,5.4,1.133333333
不错,1.266666667,1.4,1.633333333,3,4,1.066666667,1.1
出门,2.4,2.966666667,2.066666667,0.8,1.8,1.766666667,5.033333333
碰到,2,2.366666667,4.333333333,-0.133333333,1.133333333,1.5,3.166666667
周,1.433333333,1.1,1.1,0.066666667,1.066666667,4.733333333,1.466666667
她,2.033333333,1.533333333,3.633333333,0.266666667,1.266666667,1.066666667,1.066666667
保安,4.7,3.166666667,4.5,0.233333333,1.233333333,1.033333333,1.7
头发,6.4,4.866666667,1.066666667,0.1,1.1,1.166666667,1.333333333
成绩,2.733333333,1.766666667,2.766666667,0.266666667,1.266666667,1.166666667,1.133333333
套,1.7,1.833333333,1.433333333,-0.066666667,1.066666667,1.133333333,1.833333333
常常,1.233333333,1.133333333,1.1,0.266666667,1.266666667,5.1,1.033333333
窗子,5.566666667,3.333333333,1.166666667,0.133333333,1.133333333,1.033333333,4.566666667
靠,1.566666667,2.5,1.733333333,0.133333333,1.133333333,1.2,2.566666667
懂,1.333333333,1.566666667,2,1.266666667,2.266666667,1.233333333,1.166666667
家中,2.366666667,1.7,3.233333333,0.6,1.6,1.3,4.733333333
查出,1.566666667,1.733333333,2.466666667,-0.533333333,1.533333333,1.6,1.166666667
后,1.266666667,1.166666667,1.266666667,-0.1,1.1,2.666666667,3.066666667
洗脸,3.833333333,5.533333333,1.066666667,0.5,1.5,1.766666667,1.9
工具箱,5.1,2.733333333,1.266666667,0.2,1.2,1.066666667,2.266666667
风,2.933333333,3.4,1.033333333,0.2,1.2,1.2,2.133333333
半山腰,4.266666667,2.3,1.066666667,-0.033333333,1.033333333,1.033333333,6.3
只是,1.233333333,1,1.1,-0.333333333,1.333333333,1.166666667,1.033333333
觉,1.333333333,1.333333333,1.066666667,0.233333333,1.233333333,1.6,1.2
在家,2.2,1.966666667,2.466666667,0.9,1.9,1.7,4.833333333
厨房,5.166666667,2.966666667,1.5,0.166666667,1.166666667,1.233333333,6.233333333
抽油烟机,6.4,3.666666667,1.1,0.066666667,1.066666667,1.166666667,2.766666667
蜂蜜,6.3,3.166666667,1.266666667,1.833333333,2.833333333,1.033333333,1.4
水泡,4.666666667,2.833333333,1,-1.533333333,2.533333333,1.366666667,1.566666667
无比,1.233333333,1.066666667,1.133333333,0.466666667,1.466666667,1.333333333,1.066666667
表示,1.266666667,1.466666667,1.866666667,0.266666667,1.266666667,1.166666667,1.1
逛,2.133333333,3.1,2.7,1.233333333,2.233333333,2,4.966666667
小区,4.533333333,2.266666667,4.366666667,0.2,1.2,1.066666667,6.1
度,1.333333333,1.166666667,1.1,0.066666667,1.066666667,1.2,1.233333333
位,1.3,1.166666667,1.1,0.133333333,1.133333333,1.066666667,1.966666667
网站,3.866666667,1.966666667,4.2,0.066666667,1.066666667,1.033333333,2.233333333
约,1.466666667,1.766666667,4.166666667,0.333333333,1.333333333,2.533333333,1.233333333
岁,1.333333333,1.266666667,1.233333333,0.033333333,1.033333333,5.133333333,1.133333333
努力,1.466666667,1.766666667,1.366666667,2.3,3.3,2.066666667,1.1
屋子,4.733333333,2.366666667,1.5,0.233333333,1.233333333,1.033333333,6
办法,1.433333333,1.366666667,1.5,0.8,1.8,1.2,1.1
瓶,4.366666667,2.7,1.1,0,1,1,2.133333333
侄女,3.666666667,2.1,5.2,0.733333333,1.733333333,1.1,1.1
院子,4.7,2.1,2.366666667,0.466666667,1.466666667,1.033333333,6
附近,1.666666667,1.3,2.266666667,0.233333333,1.233333333,1.333333333,4.4
纸张,5.366666667,2.9,1.1,0,1,1.033333333,1.3
枝蔓,4.633333333,2.4,1.066666667,0.066666667,1.066666667,1.033333333,2.166666667
室友,3.6,2.2,6.266666667,0.933333333,1.933333333,1.033333333,1.8
诗歌,3.466666667,2.066666667,1.333333333,1.5,2.5,1.2,1.1
下午,1.9,1.4,1.033333333,-0.1,1.1,6.566666667,1.166666667
老婆,3.733333333,2.766666667,6.1,2.566666667,3.566666667,1.1,1.1
河边,3.966666667,2.1,1.233333333,0.266666667,1.266666667,1.066666667,6.1
帮忙,1.8,2.3,5,2.233333333,3.233333333,1.7,1.266666667
拿起,2.133333333,3,1.466666667,0.366666667,1.366666667,1.666666667,2.7
数码,2.666666667,1.833333333,1.233333333,0.333333333,1.333333333,1.033333333,1.133333333
剪刀,6.366666667,5.366666667,1.066666667,-0.166666667,1.166666667,1.033333333,1.866666667
客户,3.466666667,2.066666667,5.433333333,0.066666667,1.066666667,1.066666667,1.366666667
挑书,2.4,3,1.666666667,0.5,1.5,1.633333333,1.866666667
钻进,1.966666667,3.466666667,1.333333333,-0.233333333,1.233333333,1.466666667,4.4
之后,1.233333333,1.066666667,1.166666667,0.1,1.1,4.3,1.3
开水,5.5,3.166666667,1.066666667,0.033333333,1.033333333,1.466666667,1.433333333
都是,1.3,1.166666667,1.466666667,-0.1,1.1,1.333333333,1.033333333
吃饭,4.166666667,5.333333333,2.066666667,1.533333333,2.533333333,2.466666667,2.1
听,1.933333333,3.666666667,1.966666667,0.466666667,1.466666667,1.366666667,1.2
基本,1.266666667,1.2,1.1,0.166666667,1.166666667,1.1,1.033333333
处,1.3,1.266666667,1.766666667,0.066666667,1.066666667,1.233333333,1.266666667
觉得,1.366666667,1.333333333,1.233333333,0.133333333,1.133333333,1.233333333,1.066666667
浴室,5.4,3.333333333,1.4,0.266666667,1.266666667,1.1,6.233333333
滴,1.766666667,1.766666667,1.133333333,-0.233333333,1.233333333,1.133333333,1.4
怎么,1.233333333,1,1.133333333,-0.466666667,1.466666667,1.033333333,1.033333333
起床,3.166666667,4.766666667,1.1,-0.066666667,1.066666667,4.033333333,2.733333333
频繁,1.333333333,1.5,1.166666667,-0.266666667,1.266666667,5.333333333,1.066666667
决策,1.733333333,1.566666667,2.766666667,0.533333333,1.533333333,1.366666667,1.133333333
电脑,6.266666667,4.066666667,1.666666667,0.366666667,1.366666667,1.166666667,1.733333333
九天,1.7,1.833333333,1.266666667,0.166666667,1.166666667,6.066666667,1.2
修好,1.733333333,2.233333333,1.533333333,1.866666667,2.866666667,1.666666667,1.433333333
上,1.366666667,2.466666667,1.3,0.333333333,1.333333333,1.433333333,3.6
搬来,2,2.733333333,1.733333333,0.033333333,1.033333333,1.7,4.166666667
学校,4.733333333,2.8,5.733333333,0.4,1.4,1.266666667,6.133333333
室内,3.2,1.933333333,1.866666667,0.233333333,1.233333333,1.133333333,6.1
老,1.766666667,2.166666667,1.6,-1.6,2.6,4.666666667,1.1
结识,1.8,1.766666667,5.933333333,1.266666667,2.266666667,1.833333333,1.3
美食,4.3,3.066666667,2.066666667,3.333333333,4.333333333,1,1.366666667
卸妆,3.866666667,4.466666667,1.266666667,0.033333333,1.033333333,1.366666667,1.3
亲如一家,2.2,1.666666667,6,3.6,4.6,1.133333333,1.233333333
敞开,1.666666667,2.233333333,1.7,0.633333333,1.633333333,1.3,2.966666667
专题,1.833333333,1.266666667,1.866666667,0.2,1.2,1.1,1.2
头皮,5.633333333,3.433333333,1.066666667,-0.366666667,1.366666667,1.066666667,1.6
整天,1.466666667,1.333333333,1.1,0.066666667,1.066666667,6.533333333,1.1
约好,1.833333333,1.766666667,5.666666667,1.233333333,2.233333333,3.366666667,1.3
卸妆水,5.733333333,3.366666667,1.233333333,0.1,1.1,1.3,1.3
重重,1.166666667,1.2,1.833333333,-0.4,1.4,1.5,1.4
不止,1.233333333,1.133333333,1.3,-0.366666667,1.366666667,1.766666667,1.066666667
赖账,2.266666667,2.466666667,4.6,-3.833333333,4.833333333,1.833333333,1.233333333
红肿,3.766666667,3.033333333,1.133333333,-2.633333333,3.633333333,1.533333333,1.433333333
幅,1.5,1.3,1.1,0.033333333,1.033333333,1.066666667,1.433333333
电源线,5.866666667,2.966666667,1.2,-0.033333333,1.033333333,1,1.5
满意,1.433333333,2.433333333,2.833333333,3.266666667,4.266666667,1.1,1.1
不同,1.366666667,1.433333333,1.966666667,-0.266666667,1.266666667,1.133333333,1.1
没收,2.066666667,2.766666667,4.366666667,-2.266666667,3.266666667,1.133333333,1.366666667
突然,1.333333333,1.3,1.2,-0.333333333,1.333333333,4.933333333,1.033333333
公安局,5.8,3.4,5.3,-0.166666667,1.166666667,1.066666667,5.3
水管,5.6,3.3,1.166666667,-0.1,1.1,1.066666667,2.566666667
看球,3.833333333,4.366666667,4.133333333,1.2,2.2,2.5,2.066666667
学习,2.666666667,3.9,2.466666667,1.1,2.1,2.533333333,1.533333333
汤,4.266666667,3.1,1.266666667,0.5,1.5,1.133333333,1.233333333
长长,1.533333333,2.033333333,1.3,0.366666667,1.366666667,2.333333333,1.966666667
有毒,1.7,2.566666667,1.333333333,-4.266666667,5.266666667,1.133333333,1.1
修理,2.2,3.533333333,2.033333333,0.266666667,1.266666667,1.8,1.566666667
干净,2.4,1.933333333,1.233333333,2.866666667,3.866666667,1.1,1.266666667
洒,2.4,3.933333333,1.166666667,-0.466666667,1.466666667,1.333333333,2.966666667
调整,1.466666667,1.566666667,1.633333333,0.366666667,1.366666667,1.7,1.233333333
员工,3.066666667,1.866666667,5.9,0.233333333,1.233333333,1.033333333,1.266666667
充满,1.3,1.6,1.566666667,1.1,2.1,1.233333333,2.533333333
聚餐,3.666666667,3.433333333,6.7,2.6,3.6,2.3,3.1
促销,2.8,2.466666667,4.966666667,1.7,2.7,2.566666667,1.6
洋葱,6.3,3.9,1.133333333,-0.366666667,1.366666667,1.166666667,1.4
老师,3.733333333,3.633333333,5.633333333,0.966666667,1.966666667,1.166666667,1.4
客厅,4.633333333,2.633333333,2.8,0.333333333,1.333333333,1.066666667,6.3
咬,2.4,5.1,1.3,-1.033333333,2.033333333,1.233333333,1.366666667
家乡,3.5,1.8,4.8,1.966666667,2.966666667,1.4,4.7
随身听,5.433333333,3.466666667,1.2,0.733333333,1.733333333,1.7,1.466666667
气味,1.733333333,2.1,1.433333333,0.266666667,1.266666667,1.1,1.233333333
落下,1.633333333,2.366666667,1.2,-0.866666667,1.866666667,2.033333333,3.3
一片,1.433333333,1.433333333,1.4,0.133333333,1.133333333,1.133333333,1.7
批评,2.066666667,3.333333333,5.566666667,-3.3,4.3,1.5,1.266666667
就,1.166666667,1.066666667,1.166666667,0.133333333,1.133333333,1.733333333,1.066666667
立刻,1.466666667,1.266666667,1.266666667,0.233333333,1.233333333,6.633333333,1.233333333
酸痛,1.966666667,3.066666667,1.1,-3.266666667,4.266666667,1.3,1.3
美发,4.6,3.833333333,3.133333333,1.9,2.9,1.333333333,1.9
包,4.7,3.233333333,1.4,0.566666667,1.566666667,1.066666667,1.866666667
窗户,5.966666667,3.866666667,1.2,0.2,1.2,1.1,4.633333333
些,1.233333333,1,1.266666667,0.066666667,1.066666667,1.133333333,1.1
样子,1.4,1.233333333,1.3,0,1,1.2,1.166666667
下起,1.2,1.466666667,1.4,-0.066666667,1.066666667,1.433333333,1.8
周末,1.933333333,2,1.7,2.1,3.1,6.533333333,1.333333333
汉语,3.1,1.966666667,2.333333333,0.633333333,1.633333333,1.166666667,1.1
小,1.333333333,2.233333333,1.133333333,-0.333333333,1.333333333,1.133333333,1.533333333
