股票代码,会计年度,行业代码,信息含量
603660,2020.0,C39,-0.2605629640532758
603661,2020.0,C21,-0.11721225474520755
603662,2020.0,C40,-0.206548769642259
603663,2020.0,C30,-0.15196230882691275
603665,2020.0,C17,-0.240349196822421
603666,2020.0,C35,-0.2602334668802727
603667,2020.0,C34,-0.17986784796278182
603668,2020.0,C13,-0.1881949571518072
603669,2020.0,C27,-0.2168019858851062
603676,2020.0,C27,-0.20343368571958176
603677,2020.0,C38,-0.38417312217703276
603678,2020.0,C39,-0.1725146032764904
603679,2020.0,C38,-0.2765722441568759
603680,2020.0,C37,-0.2132184216285594
603681,2020.0,C26,-0.2663220952072443
603682,2020.0,L72,-0.29393295853499474
603683,2020.0,C26,-0.2692634741010509
603685,2020.0,C38,-0.3214124582248221
603686,2020.0,C35,-0.28457379758447354
603687,2020.0,C22,-0.2559098674652536
603688,2020.0,C30,-0.33868795480882485
603689,2020.0,D45,-0.1758534280004696
603690,2020.0,C35,-0.18353947754580435
603693,2020.0,D44,-0.16207007141885965
603696,2020.0,C14,-0.24676193418976383
603697,2020.0,C14,-0.30750852621615044
603698,2020.0,M74,-0.20238423580240533
603699,2020.0,C34,-0.2782378905164429
603700,2020.0,C40,-0.08136287146364911
603701,2020.0,C38,-0.22349273781356324
603703,2020.0,C38,-0.2086562762322347
603706,2020.0,D45,-0.2911812246886537
603707,2020.0,C27,-0.16692733810001414
603708,2020.0,F52,-0.2317109884108802
603709,2020.0,C21,-0.19642900644692624
603711,2020.0,C15,-0.3177015521884902
603712,2020.0,C39,-0.3178673276387493
603716,2020.0,F51,-0.18364972746308394
603717,2020.0,E48,-0.2055216883836784
603718,2020.0,C27,-0.30731320050038363
603719,2020.0,F52,-0.2782219071666078
603721,2020.0,R86,-0.09246289494553811
603722,2020.0,C26,-0.1929737511605632
603725,2020.0,C29,-0.2069339619115051
603726,2020.0,C29,-0.2116222505088264
603728,2020.0,C38,-0.2014602852809627
603729,2020.0,L72,-0.09924333945256028
603730,2020.0,C36,-0.14611245983575238
603733,2020.0,C22,-0.21958752794472672
603737,2020.0,C26,-0.23205022637635292
603738,2020.0,C41,-0.23760902724443198
603739,2020.0,C14,-0.26966434612816803
603755,2020.0,C14,-0.3239935847948911
603757,2020.0,C34,-0.2758979429270633
603758,2020.0,C36,-0.3047029301972791
603766,2020.0,C37,-0.22654750004885155
603767,2020.0,C36,-0.26653380685550787
603768,2020.0,C36,-0.29394148088933236
603773,2020.0,C39,-0.1676714696579957
603776,2020.0,M74,-0.22127077860504427
603777,2020.0,F52,-0.1362830959347337
603778,2020.0,E48,-0.2846743164398722
603779,2020.0,C15,-0.25169110657058213
603786,2020.0,C36,-0.21442284025976976
603787,2020.0,C37,-0.1287590239374461
603788,2020.0,C36,-0.2120178170844908
603789,2020.0,C35,-0.3088599116086256
603790,2020.0,C26,-0.2639515595465892
603797,2020.0,N77,-0.263958508015564
603799,2020.0,C32,-0.21721134677625054
603800,2020.0,C35,-0.269908318728204
603801,2020.0,C21,-0.1447246711401449
603803,2020.0,C39,-0.2601798207973132
603806,2020.0,C29,-0.20918128031428923
603808,2020.0,C18,-0.2196789107522079
603809,2020.0,C36,-0.23180131601367987
603810,2020.0,C26,-0.25450983132807037
603811,2020.0,C27,-0.30651142988094915
603813,2020.0,G54,-0.24190857018252793
603815,2020.0,E48,-0.2777502397380562
603816,2020.0,C21,-0.2102535441730113
603818,2020.0,C21,-0.17503910900084096
603819,2020.0,C38,-0.24613684068902575
603822,2020.0,C26,-0.3062209333419365
603823,2020.0,C26,-0.2237135885938581
603825,2020.0,I64,-0.13127014051117925
603826,2020.0,C30,-0.270640885945112
603828,2020.0,E50,-0.17186297023084346
603829,2020.0,C38,-0.2526387097356704
603833,2020.0,C21,-0.15981679879092214
603838,2020.0,C30,-0.1745297989155981
603839,2020.0,C18,-0.1615350415236725
603843,2020.0,E48,-0.19511139994892987
603848,2020.0,C33,-0.16044112576215513
603855,2020.0,C35,-0.20902710140853975
603856,2020.0,C29,-0.1714877534437189
603858,2020.0,C27,-0.2841372371378136
603859,2020.0,M74,-0.22126787818871244
603860,2020.0,M74,-0.21198879221312772
603861,2020.0,C38,-0.13988207446464057
603863,2020.0,C22,-0.2624610868298828
603866,2020.0,C14,-0.29817407062037415
603867,2020.0,C26,-0.1651212747315947
603868,2020.0,C38,-0.2536678827140082
603869,2020.0,I65,-0.15238941042148846
603876,2020.0,C32,-0.2199110064733065
603877,2020.0,C18,-0.21961623188957008
603878,2020.0,C31,-0.2509066870392852
603879,2020.0,C26,-0.18352908702668047
603880,2020.0,C27,-0.20170858382766096
603881,2020.0,I64,-0.13549131368099465
603883,2020.0,F52,-0.257949002265718
603886,2020.0,C14,-0.1536930665422962
603887,2020.0,I65,-0.1606379543901179
603888,2020.0,I64,-0.315027612148372
603889,2020.0,C17,-0.21483669308314818
603890,2020.0,C39,-0.2681941608744814
603893,2020.0,C39,-0.1869584295073895
603895,2020.0,C35,-0.1905185774177166
603896,2020.0,C27,-0.23734251916879368
603897,2020.0,C38,-0.23150998429564235
603898,2020.0,C21,-0.15038515973948421
603900,2020.0,F52,-0.15190177137454458
603901,2020.0,C35,-0.31218608391381203
603903,2020.0,N77,-0.30982921862912965
603906,2020.0,C26,-0.2027740343333737
603908,2020.0,C18,-0.22968975485222715
603909,2020.0,M74,-0.22882160234566276
603912,2020.0,C35,-0.3350253223521015
603915,2020.0,C34,-0.21337061253694295
603916,2020.0,C26,-0.21703055353102946
603917,2020.0,C35,-0.2678689705523153
603918,2020.0,I65,-0.2147497005856148
603919,2020.0,C15,-0.10559472698125605
603920,2020.0,C39,-0.3256691821701114
603922,2020.0,C36,-0.16436791211129706
603927,2020.0,I65,-0.2854858652826741
603928,2020.0,C26,-0.24207475712435092
603931,2020.0,C26,-0.1818369558156905
